4;Внутренние системы водоснабжения и канализации. ;65-ХСА-1/24;25;ВК;;МР;65-ХСА-1/24-ВК-МР;;;;;;;;;;;;;;31.05.2025;Загружен, принят;принят;развернуть мойку на 180 град (ориентировать витриной на дорогу) по указанию ГАПа от 13.02.26;30.04.2026;КРП выдал 27.06.25;05.08.2025;27.11.25 - эл. версия - СВ
5;Отопление, вентиляция и кондиционирование. ;65-ХСА-1/24;26;ОВ;;МР;65-ХСА-1/24-ОВ-МР;;;;;;;;;;;;;;31.05.2025;Загружен, принят;на рассмотрении;развернуть мойку на 180 град (ориентировать витриной на дорогу) по указанию ГАПа от 13.02.26;30.04.2026;"КРП выдал 01.10.25
Изм.1 - КРП выдал 29.04.26";02.10.2025;
6;Пожарная сигнализация. ;65-ХСА-1/24;27;ПС;;МР;65-ХСА-1/24-ПС-МР;;;;;;;;;;;;;;31.05.2025;Загружен, принят;на рассмотрении;развернуть мойку на 180 град (ориентировать витриной на дорогу) по указанию ГАПа от 13.02.26;30.04.2026;"КРП выдал 01.08.25
Изм.1 - КРП выдал 29.04.26";04.08.2025;
;Внутриплощадочные решения;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Генеральный план;65-ХСА-1/24;1;ГП;;;65-ХСА-1/24-ГП;;;;;;;;Приемка РД и выдача замечаний;Отработка замечаний и выдача РД после устранения;Повторная приемка;Окончательная выдача;;;30.04.2025;Загружен, старая версия;не принят;"Обновить СПИС по изменениям ЭС

Добавить конструкции лестницы и парклета

Добавить расход песка и бетона поготовки под фундаменты навеса, добавить гидроизоляцию фундаментов

Добавить зоны пониженного бордюра по указанию ГАПа";08.05.2026;"КРП выдал 15.05.25
Изм.1 - КРП выдал 29.05.25
Изм.2 - КРП выдал 29.10.25
Изм.3 - КРП выдал 06.02.26
Изм.4 - КРП выдал 02.04.26";"Изм.1 - 02.06.25
Изм.2 - 30.10.25";"Савстрой - бум.версия - 12.08.25
"
2;Электроснабжение;65-ХСА-1/24;21;ЭС;;;65-ХСА-1/24-ЭС;;;;;;;;;;;;;;30.04.2025;;не принят;"Добавить освещение навеса УК

По распоряжению №15-ОИ от 22.04.26 предусмотреть устройство брендированной зарядной станции электромобилей марки TOUCH Swift Duo 60 кВт, предусмотреть организацию собственного фундамента, отдельный контур заземления";08.05.2026;"КРП выдал 15.05.25
КРП выдал 27.06.25
КРП выдал 07.07.25
КРП выдал 08.09.25
изм.1-2 - КРП выдал 02.12.25
Изм.2 - КРП выдал 08.12.25
Изм.3 - КРП выдал 22.04.26";"30.06.25
07.07.25
Изм.1,2 - 03.12.25
Изм.2 - 09.12.25";
3;Наружные сети водоснабжения и канализации (включая КНС, ДНС, ЛОС мойки);65-ХСА-1/24;22;НВК;;;65-ХСА-1/24-НВК;;;;;;;;;;;;;;30.04.2025;;принят;;;"КРП выдал 23.04.25
КРП выдал 15.05.25
КРП выдал 02.06.25
КРП выдал 19.06.25
изм.1 - КРП выдал 19.09.25
изм.2,3 - КРП выдал 13.01.26
Изм.3 - КРП выдал 20.01.26
Изм.4 - КРП выдал 16.03.26";"02.06.25
25.06.25
19.09.25 - изм.1
20.01.26 - изм.2,3
23.03.26 - Изм.4";"Стройдекор - бум.версия - 09.07.25
Стройдекор - Изм.3 - эл.версия - 09.07.25
Интерстрой - Изм.4 - эл.версия - 23.03.26"
4;Наружные сети связи;65-ХСА-1/24;23;НСС;;;65-ХСА-1/24-НСС;;;;;;;;;;;;;;30.04.2025;;принят;По распоряжению №15-ОИ от 22.04.26 предусмотреть устройство брендированной зарядной станции электромобилей марки TOUCH Swift Duo 60 кВт, предусмотреть организацию отдельной линии для доступа в сеть Internet кабелем UTP не ниже 5 категории. Кабель проложить от ближайшей точки доступа в сеть Internet организаванной провайдером;05.05.2026;"КРП выдал 13.08.25
КРП выдал 08.09.25
КРП выдал 02.10.25
КРП выдал 06.10.25
Изм.1 - КРП выдал 16.04.26";17.04.26 - Изм.1;МастерТел - Изм.1 - эл.версия - 17.04.26
5;Система наружного видеонаблюдения, СКУД;65-ХСА-1/24;44;ВН,СКУД;;;65-ХСА-1/24-ВН,СКУД;;;;;;;;;;;;;;30.04.2025;;принят;"Актуализация подосновы ГП. Актуализация трасс НСС, замечания/комментарии Мультиинжиниринг

шлагбаум стрела 4,3 м (в ГП 6 м и друная марка), добавить решения по фундаментам и закладным под шлагбаумы";30.04.2026;"КРП выдал 01.08.25
КРП выдал 08.09.25";16.09.2025;
6;Насосная станция пожаротушения;65-ХСА-1/24;46;НСП;;;65-ХСА-1/24-НСП;;;;;;;;;;;;;;;;принят;;;КРП выдал 30.05.25;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;Всего:;;198;;;;;
;;;;;;;;;;;;;;;;;;;;;Принято:;;135;;для отчета здоровье проекта;;;
;;;;;;;;;;;;;;;;;;;;;Не принято:;;54;;план выдачи в апреле:;Факт выдачи, кол-во/мес:;a.yanchurkin@conall.ru;шифры
;;;;;;;;;;;;;;;;;;;;;На рассмотрении:;;9;;59;17;Перевыданы КРП в январе (до 1 числа след месяца):;"НВК; ОГН-А,В,С,U1,U2, U3,U4;
КМ3-U1,U2, -U3,U4;
КМ3-А,В,С; КЖ1-D, КЖ4,КЖ4.И-D, КЖ1-АСЦ, КЖ3,КЖ3.И-АСЦ"
;;;;;;;;;;;;;;;;;;;;;Не выдано:;;0;след выдача:;ожидается выдача в апреле:;22;Перевыданы КРП в феврале (до 1 числа след месяца):;"АС4-А,В,С,D,U1,U2,U3,U4
КМ1-D, КМ3-D, КМ4-D
КМ1-АСЦ, КМ2-АСЦ, КМ3-АСЦ
КЖ2-А,В,С,D,АСЦ,U1,U2,U3,U4
АС4-С; ПС-А; КЖ4-АСЦ"
;;;;;;;неактуально;;;;;;;;;;;;;;"Загруженно в Тессу и
принято в про-во работ";;117;13.04.2026;12;45;Перевыданы КРП в марте (до 1 числа след месяца):;"КЖ4-А,В,С,D,U1,U2,U3,U4
ЭОМ,ВК,АПТ-А,В,С,D,U1,U2,U3,U4
КМ2-А,В,С,D
КЖ5-АСЦ
ОГН-АСЦ, ОГН-D
КМ1-АСЦ
КЖ3-АСЦ
ОВ-А,В,С,D,U1,U2,U3,U4
ПС-В,С,D, U1,U2, U3,U4
НВК"
